,Unnamed: 0,author,statement,source,target,BinaryTarget,BinaryNumTarget
2182,2182,Julianna Rennie,ATM users in distress can enter their PIN backwards to secretly call the police.,Facebook posts,False,FAKE,0
2183,2183,Samantha Putterman,"Shows a photo of two similar Wall Street Journal newspapers with different headlines about President Donald Trump, and describes the editions as, ""Same paper, same dates, different markets. What did you just learn? Feeling manipulated yet?""",Viral image,False,FAKE,0
2184,2184,Samantha Putterman,"Says a photograph of Harriet Tubman shows she was a ""gun-toting, Democrat-shooting, 2nd Amendment-supporting Republican.""",Facebook posts,False,FAKE,0
2185,2185,Kiannah Sepeda-Miller,"""Nationally, they predict prison populations on the basis of third-grade achievement.""",Toni Preckwinkle,False,FAKE,0
2186,2186,Jon Greenberg,"""We could build 30 walls with the $150 billion Obama gave to Iran.""",Bloggers,False,FAKE,0
2187,2187,Louis Jacobson,"During her tenure as county attorney in Minnesota, ""there was a 65 percent decrease in incarceration of African-Americans.""",Amy Klobuchar,False,FAKE,0
2188,2188,John Kruzel,"""America came along as the first country to end (slavery) within 150 years.""",Katie Pavlich,False,FAKE,0
2189,2189,Jon Greenberg,"""Farmer suicide rates are as high as they have been since the Great Depression.""",Cory Booker,False,FAKE,0
2190,2190,Samantha Putterman,Says the Looney Tunes cartoon character Yosemite Sam was banned from television for being too violent.,Facebook posts,False,FAKE,0
2191,2191,Colin Meyn,"""Now there is a new threat that we’re seeing up close: the risk of exposure to powerful drugs that can kill in even tiny amounts.""",Matthew Birmingham,False,FAKE,0
2192,2192,D.L. Davis,"''Over 40 percent of African-American men in (Milwaukee County) have been going to prison for low-level drug offenses, and I think a hundred times that in the city of Madison.""",David Crowley,False,FAKE,0
2193,2193,Samantha Putterman,"Florida drivers who have their cell phones ""in hand"" can be ticketed $250 and sent to ""driving school.""",Facebook posts,False,FAKE,0
2194,2194,Paul Specht,"""Democrats have forced a special election""",North Carolina Republican Party,False,FAKE,0
2195,2195,Paul Specht,"Says HR 1 would ""legalize"" the kind of fraud found in North Carolina",Dan Crenshaw,False,FAKE,0
2196,2196,Amy Sherman,"Says 228 House Democrats voted ""to allow illegal aliens to have right to vote""",Facebook posts,False,FAKE,0
2197,2197,Tom Kertscher,"""At $93 trillion, the Green New Deal would cost more than the entire recorded spending of the U.S. since the Constitution went into effect in 1789.""",Joni Ernst,False,FAKE,0
2198,2198,Ciara O'Rourke,"Says Sinclair Lewis said, ""When fascism comes to America, it will be wrapped in the flag and carrying a cross.""",Viral image,False,FAKE,0
2199,2199,Ciara O'Rourke,"Says Winston Churchill said, ""When you’re 20, you care what everyone thinks, when you’re 40 you stop caring what everyone thinks, when you’re 60, you realize no one was ever thinking about you in the first place.""",Viral image,False,FAKE,0
2200,2200,Samantha Putterman,Says the WIC program was created by the Black Panthers to help feed single mothers and children in their communities.,Facebook posts,False,FAKE,0
2201,2201,John Kruzel,"Says Bernie Sanders ""did not mention race or gender until 23 minutes into this speech"" announcing his 2020 presidential run.",Zerlina Maxwell,False,FAKE,0
2202,2202,Ciara O'Rourke,A photograph of a black couple pictures the Sundance Kid.,Viral image,False,FAKE,0
2203,2203,Miriam Valverde,"""Chicago now has City ID Cards which allow illegal immigrants to vote in local, state & federal elections.""",Bloggers,False,FAKE,0
2204,2204,Samantha Putterman,"Says Sen. Bernie Sanders lived off welfare before he was elected, never held a ""9-5 job"" and hasn’t proposed a single bill that passed.",Facebook posts,False,FAKE,0
2205,2205,Yanqi Xu,"""CNN uses the same girl in 3 different Refugee Crisis pictures being saved by 3 different men.""",Facebook posts,False,FAKE,0
2206,2206,Chris Nichols,"Says handing over arrested undocumented youth to ICE ""was an unintended consequence"" of a 2008 San Francisco policy that she supported.",Kamala Harris,False,FAKE,0
2207,2207,Paul Specht,Says NC bill would change the grading scale.,Various media reports 2,False,FAKE,0
2208,2208,Louis Jacobson,"""The Democrat(ic) position on abortion is now so extreme that they don’t mind executing babies AFTER birth.""",Donald Trump,False,FAKE,0
2209,2209,Amy Sherman,"The Democrats’ Green New Deal includes ""working towards ending air travel.""",Rick Scott,False,FAKE,0
2210,2210,Madison Conte,"A girl’s ""life expectancy is seven years after entering into prostitution.""",Mary Elizabeth Coleman,False,FAKE,0
2211,2211,Ciara O'Rourke,Undocumented immigrants get Medicare for free.,Facebook posts,False,FAKE,0
2212,2212,Paul Specht,"Says a Republican bill ""pays for school construction with teacher pay raises.""",Wiley Nickel,False,FAKE,0
2213,2213,Jill Terreri,"Under New York's new abortion law, ""If the baby was born alive, they would just let the baby expire.""",Michael Long,False,FAKE,0
2214,2214,Amy Sherman,"The word picnic is a ""racially insensitive word.""",Robert McKinzie,False,FAKE,0
2215,2215,Chris Nichols,"""In 2017, illegal aliens murdered 1,800 Americans.""",Tom McClintock,False,FAKE,0
2216,2216,Samantha Putterman,A photo shows Joe Namath and Al Woodall kneeling on the sideline of a football field during the national anthem.,Viral image,False,FAKE,0
2217,2217,Warren Fiske,"Says Gov. Ralph Northam ""stated that he would even allow a newborn baby to come out into the world... then talk to the mother and talk to the father and then execute the baby.""",Donald Trump,False,FAKE,0
2218,2218,Samantha Putterman,"Says former Starbucks CEO Howard Schultz once said that he would ""hire an illegal immigrant"" before he would hire a veteran.",Facebook posts,False,FAKE,0
2219,2219,Samantha Putterman,A photo of a homeless camp on old railroad tracks is present-day Los Angeles.,Viral image,False,FAKE,0
2220,2220,Mica Soellner,"A provision in the first bill passed by House Democrats would ""allow the billions of dollars of aid we send to other countries to be used for abortions.""",Glenn Grothman,False,FAKE,0
2221,2221,John Kruzel,"""Climate change is nothing but a bunch of computer models that attempt to tell us what's going to happen in 50 years or 30. Notice the predictions are never for next year or the next 10 years. They're always for way, way, way, way out there, when none of us are going to be around or alive to know whether or not they were true.""",Rush Limbaugh,False,FAKE,0
2222,2222,Miriam Valverde,"""One out of every five people that the federal government charges with murder is an illegal alien.""",Matt Gaetz,False,FAKE,0
2223,2223,Kiannah Sepeda-Miller,"Says Bill Daley, as part of former Gov. Bruce Rauner’s transition team, wrote ""the blueprint"" for record Springfield gridlock.",Susana Mendoza,False,FAKE,0
2224,2224,Samantha Putterman,"Says U.S. Rep. Alexandria Ocasio-Cortez took a ""$10 million payout from Netflix.""",Facebook posts,False,FAKE,0
2225,2225,Samantha Putterman,"Says Mitch McConnell's ""biggest donor"" is a ""Russian oligarch that the GOP just lifted sanctions on.""",Facebook posts,False,FAKE,0
2226,2226,Louis Jacobson,"Says that at Beto O’Rourke’s rally in El Paso, there were ""200 people, 300 people.""",Donald Trump,False,FAKE,0
2227,2227,Ciara O'Rourke,A photograph shows KKK members marching at the 1924 Democratic National Convention.,Viral image,False,FAKE,0
2228,2228,Ciara O'Rourke,"Muslim immigrants were responsible for 11,000 of 13,000 knife attacks in London in the past 12 months.",Viral image,False,FAKE,0
2229,2229,Miriam Valverde,"""The border city of El Paso, Texas, used to have extremely high rates of violent crime — one of the highest in the country, and considered one of our nation's most dangerous cities. Now, immediately upon its building, with a powerful barrier in place, El Paso is one of the safest cities in our country.""",Donald Trump,False,FAKE,0
2230,2230,Jon Greenberg,"""Even the (Congressional Budget Office) says if you lower Medicare to allow 50 year olds to get into it, you can not only save the government money, but you can lower premiums for all Americans.""",Cory Booker,False,FAKE,0
2231,2231,Samantha Putterman,"Says Red Cross President and CEO Marsha J. Evans makes ""$651,957 plus expenses"" a year and ""only 9 cents of every dollar"" donated to the organization goes to helping people in need.",Facebook posts,False,FAKE,0
2232,2232,Warren Fiske,"""Right now, women are able to access an abortion in the later stages of their pregnancy under certain conditions with approval of their medical doctors. I’ve done nothing to change that.""",Kathy Tran,False,FAKE,0
2233,2233,Miriam Valverde,"""Go back to 2005 until now, we have quadrupled the number of Border Patrol agents.""",Adam Smith,False,FAKE,0
2234,2234,Ciara O'Rourke,"A New York law makes it ""now perfectly legal to murder"" a baby a minute before it would be born.",Viral image,False,FAKE,0
2235,2235,Samantha Putterman,"""15 homeless people have already been found frozen to death in Chicago.""",Viral image,False,FAKE,0
2236,2236,Miriam Valverde,"""New research says drinking wine is more important than exercise for living past 90.""",Bloggers,False,FAKE,0
2237,2237,Paul Specht,"Says the NC elections board received ""no calls"" after alerting Bladen County voters to possible absentee ballot fraud.",Dallas Woodhouse,False,FAKE,0
2238,2238,Amy Sherman,"""58,000 non-citizens voted in Texas, with 95,000 non-citizens registered to vote.""",Donald Trump,False,FAKE,0
2239,2239,Miriam Valverde,"""We are not even into February and the cost of illegal immigration so far this year is $18,959,495,168. Cost Friday was $603,331,392. There are at least 25,772,342 illegal aliens, not the 11,000,000 that have been reported for years, in our Country.""",Donald Trump,False,FAKE,0
2240,2240,Colin Meyn,"""Every county, including Chittenden, has fewer people available for work.""",Phil Scott,False,FAKE,0
2241,2241,Amy Sherman,"""I’ve always supported protections for our DREAMers.""",Rick Scott,False,FAKE,0
2242,2242,Ciara O'Rourke,"Says Bill Murray said ""The best way to teach your kids about taxes is by eating 30% of their ice cream.""",Viral image,False,FAKE,0
2243,2243,Amy Sherman,Says Congress set aside $50 billion for the Secure Fence Act in 2006,Facebook posts,False,FAKE,0
2244,2244,Ciara O'Rourke,"Says Donald Trump ""said illegal immigration has been a problem in America for 'thousands of years.' """,Facebook posts,False,FAKE,0
2245,2245,Mica Soellner,"""Municipalities are now required to have two or more polling locations opened 24-hours a day, two weeks before any election.""",Jim Ott,False,FAKE,0
2246,2246,Jon Greenberg,"Quotes President Donald Trump as saying, ""You tell people a lie three times, they will believe anything. You tell people what they want to hear, play to their fantasies, and then you close the deal.""",Bloggers,False,FAKE,0
2247,2247,Louis Jacobson,"""Lettuce killed more Americans this year than undocumented immigrants.""",Viral image,False,FAKE,0
2248,2248,Ciara O'Rourke,"Says Henry Kissinger said ""Trump is the one true leader in world affairs and he is forcing policy changes that put America first!""",Bloggers,False,FAKE,0
2249,2249,Miriam Valverde,"Says there’s ""never (been) so many apprehensions ever in our history.""",Donald Trump,False,FAKE,0
2250,2250,Samantha Putterman,"""When I say Mexico is going to pay for the wall, that's what I said. Mexico is going to pay. I didn't say they're going to write me a check for $20 billion or $10 billion.""",Donald Trump,False,FAKE,0
2251,2251,Chris Nichols,"California’s deadly wildfires ""would never happen"" with ""proper Forest Management.""",Donald Trump,False,FAKE,0
2252,2252,Ciara O'Rourke,"""Since 2001, 63,000 of us were murdered by illegal aliens.""  ​",Bloggers,False,FAKE,0
2253,2253,Ciara O'Rourke,"""2,000 illegal aliens were arrested by ICE in 2017 for murders committed here in the United States!""",Viral image,False,FAKE,0
2254,2254,Manuela Tobias,"""At the request of Democrats, it will be a steel barrier rather than a concrete wall.""",Donald Trump,False,FAKE,0
2255,2255,Warren Fiske,"""This midterm (election), the president did better than the average president does in his first midterms.""",Jerry Falwell Jr.,False,FAKE,0
